event_id,timestamp,clip_id,zone,behavior_class,policy_rule_ref,event_description,severity,escalation_action
b2f661ea-2f83-40ac-aa04-8ce9638f044b,2026-06-17T09:05:28.653059+00:00,2_tr1,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
70ebfdd1-3333-467f-a3e0-c7407cabe44c,2026-06-17T09:05:29.443733+00:00,2_tr1,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
c6cd7703-2197-4067-a804-00158e97696c,2026-06-17T09:05:29.783836+00:00,2_tr49,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
e680808f-595c-4b70-b94a-9eb575a2feff,2026-06-17T09:05:29.914569+00:00,2_tr49,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
b3b1f395-0a74-4ec4-adcd-518dec5489ab,2026-06-17T09:05:30.341580+00:00,1_tr5,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
81f352d7-7e14-41a3-9e21-46654cd39a7a,2026-06-17T09:05:32.715432+00:00,2_tr15,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
53774e48-0b7e-4095-a3de-cf5599ac41e8,2026-06-17T09:05:32.715469+00:00,2_tr15,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
12d5d2d4-ec96-4a4d-b321-66e9fe3f91bb,2026-06-17T09:05:34.446826+00:00,5_tr6,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
6fb665da-fcdb-4c77-86de-7fb525573a1a,2026-06-17T09:05:35.196131+00:00,5_tr6,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
f3f39721-ac2a-42bc-a6cc-d9fcc3dedc90,2026-06-17T09:05:35.872681+00:00,5_tr6,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
993ff97f-8ead-442e-99a5-fc246cdfeb40,2026-06-17T09:05:35.872711+00:00,5_tr6,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
7affe1bd-8d3c-475f-aec1-87980136a4e2,2026-06-17T09:05:36.500439+00:00,3_tr41,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
236b1c71-f908-43f2-b1c9-d4ac3e52afeb,2026-06-17T09:05:37.025933+00:00,4_tr45,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
4a33ac93-a333-4b18-887b-73125c97a85f,2026-06-17T09:05:37.025968+00:00,4_tr45,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
3e7f187c-633b-448a-b210-d1a9f8dfd9b7,2026-06-17T09:05:37.737192+00:00,4_tr45,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
e497cd1f-48fd-42cc-89d7-8727f99dddfd,2026-06-17T09:05:37.737226+00:00,4_tr45,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
2827d5cc-da45-4ef1-94dc-a596ec000b64,2026-06-17T09:05:38.644484+00:00,2_tr91,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
9b545885-4091-4382-9269-ec6f0c790d16,2026-06-17T09:05:39.432674+00:00,2_tr91,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
34dc888a-2b5d-40cb-aef3-78a9f3a7dfea,2026-06-17T09:05:39.772921+00:00,5_te5,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
3019f1cf-d656-4014-a0af-239fbac12f1a,2026-06-17T09:05:40.173684+00:00,5_te5,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
1ae075f2-bfd6-47a0-8b91-bee7aa011a0b,2026-06-17T09:05:40.584712+00:00,5_te5,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
2d622527-f5d8-420a-8bf7-94310e84878a,2026-06-17T09:05:40.666628+00:00,5_te5,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
6fa3241d-0478-4292-bb3f-c3dd05f630f2,2026-06-17T09:05:42.107632+00:00,2_tr112,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
9f4411d8-606f-4067-99e9-9844061f679e,2026-06-17T09:05:42.363358+00:00,2_tr112,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
8562e125-6b20-4692-b1ae-dd6e60ac69c6,2026-06-17T09:05:42.776997+00:00,2_tr112,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
cb5675e8-c6a8-40a7-9f16-ea0edafd9a38,2026-06-17T09:05:42.777029+00:00,2_tr112,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
e6878641-3d9a-4955-bfa1-71db71e87bb0,2026-06-17T09:05:43.437562+00:00,0_tr15,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
2be3bce1-15bb-4ec3-a704-68489fec0367,2026-06-17T09:05:44.675098+00:00,0_tr15,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
bfe6739b-aaea-448b-9f6b-500a601fc2dd,2026-06-17T09:05:44.774206+00:00,0_tr15,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
5418395f-87b6-4415-b35e-9e0d0a742e86,2026-06-17T09:05:45.470833+00:00,0_tr15,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
8ecec781-b0db-41cb-b234-9ea01d0a3a3a,2026-06-17T09:05:46.431987+00:00,0_te15,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
363b013a-3d41-4795-9b58-38f362c9945b,2026-06-17T09:05:47.545645+00:00,0_te15,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
4396db2f-8b24-4909-8c75-2b875d981d7a,2026-06-17T09:05:47.784177+00:00,0_te15,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
3f36a75a-7077-483b-98e5-5bb933c3d714,2026-06-17T09:05:47.935658+00:00,2_tr70,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
2f0cefce-7c58-417d-b6aa-a24292008479,2026-06-17T09:05:48.846687+00:00,1_tr91,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
159e928c-30d1-4779-9c6e-fe546c479a33,2026-06-17T09:05:48.846718+00:00,1_tr91,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
19eb5789-87e4-4c8b-8128-9269c4bb76b2,2026-06-17T09:05:50.065368+00:00,6_tr12,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
afa89181-3131-4a0e-9550-a09741efcde6,2026-06-17T09:05:50.065403+00:00,6_tr12,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
daa0d50a-2bee-4fc3-91b3-1f8c769af4f1,2026-06-17T09:05:50.518079+00:00,0_tr125,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
9bbbc682-6af3-4c3e-a8c7-ff2916edfe93,2026-06-17T09:05:50.518111+00:00,0_tr125,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
114c9aae-bf94-4ad5-a780-ecb4a2a35901,2026-06-17T09:05:51.236562+00:00,0_tr125,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
3d097680-fa75-47ec-b2b1-52b3bd988265,2026-06-17T09:05:51.445041+00:00,0_tr125,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
d68dc845-4003-4957-8cb4-e15453ab2175,2026-06-17T09:05:51.595134+00:00,0_tr125,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
95fe2380-b607-4d33-8b88-2e6c9e88a60b,2026-06-17T09:05:51.766789+00:00,1_tr29,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
5f7c6876-a205-47d6-95b0-9759be69d50d,2026-06-17T09:05:52.478762+00:00,1_tr29,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
e69345f0-b6d3-44b1-96dd-efe1f23b40e3,2026-06-17T09:05:53.359562+00:00,1_tr29,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
95cd508f-7c33-43cb-914f-0cd4bbd88815,2026-06-17T09:05:54.286981+00:00,2_te5,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
3d929999-c141-428f-a998-07592297cf05,2026-06-17T09:05:54.448348+00:00,2_te5,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
81090065-0232-4482-bde0-3e8758e58abe,2026-06-17T09:05:55.110809+00:00,2_te5,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
68845b68-30e7-485a-9211-2043b12c3803,2026-06-17T09:05:55.110841+00:00,2_te5,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
2e8f6995-d6df-448a-a05e-1251f28beee2,2026-06-17T09:05:55.340911+00:00,0_tr145,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
af3feb57-e400-4450-88ce-7d5a64512d2e,2026-06-17T09:05:55.340944+00:00,0_tr145,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
13e30ebd-b548-47eb-8f55-5c5421446887,2026-06-17T09:05:55.834755+00:00,0_tr145,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
9f42c77a-8b4a-4aa8-85f0-fcece99ed7e0,2026-06-17T09:05:55.834792+00:00,0_tr145,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
d2dc44d4-ebb2-4404-8512-9d72ecea4cab,2026-06-17T09:05:56.402746+00:00,0_tr145,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
14878986-5915-4ccc-bb75-2e8a9ac6cd02,2026-06-17T09:05:56.402779+00:00,0_tr145,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
e6c0af44-166d-4f72-8b4f-87ad2c152e9d,2026-06-17T09:05:56.565562+00:00,0_te6,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
30e938fa-abd9-400b-a556-9bf6ee2846ae,2026-06-17T09:05:56.919647+00:00,0_te6,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
26d0ddf0-31b1-4570-b4ba-36be4a94532b,2026-06-17T09:05:57.361946+00:00,0_te6,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
1fd616f0-5397-4be0-bc51-a118ac787740,2026-06-17T09:05:57.637888+00:00,0_te6,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
2af22c8b-bf99-4f5a-abc6-b11efffb41d8,2026-06-17T09:05:58.241475+00:00,0_te6,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
39083291-c845-40d7-ab61-189f32814151,2026-06-17T09:05:59.454485+00:00,7_tr11,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
55d6611b-0b07-48a4-b05b-613c1c22aaca,2026-06-17T09:05:59.788750+00:00,0_tr141,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
28e76bd4-a601-4156-917b-d735e181f638,2026-06-17T09:05:59.788796+00:00,0_tr141,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
964b0049-bb51-4ab9-8222-a94a00f876fe,2026-06-17T09:06:00.349050+00:00,0_tr141,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
c5bdac77-9709-491d-aa60-58556364557b,2026-06-17T09:06:00.856196+00:00,0_tr141,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
9c38bebf-81e5-4d9b-bf94-f9b6f6912d2e,2026-06-17T09:06:02.433487+00:00,0_tr51,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
56ec3f6a-b473-4f62-8f59-c8d656707c82,2026-06-17T09:06:03.218642+00:00,0_tr51,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
22a0b63a-2430-4fa5-93e6-b567e2afc98a,2026-06-17T09:06:03.698385+00:00,0_tr4,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
129b1a1c-4db5-4290-9af8-f21baf5a75aa,2026-06-17T09:06:06.376218+00:00,7_te8,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
df0e7622-7aa9-4f7b-940c-4e19ca381969,2026-06-17T09:06:06.376254+00:00,7_te8,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
debe51d9-d597-4ba3-ab5b-d3e1bb212036,2026-06-17T09:06:07.180864+00:00,7_te8,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
20778723-8736-49e8-b256-e044814f8be8,2026-06-17T09:06:07.180897+00:00,7_te8,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
e01d6be8-6341-43a3-9311-3a814ea2c5a6,2026-06-17T09:06:07.285651+00:00,7_te8,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
01e17781-b2c3-47bf-a584-d829099aa7ab,2026-06-17T09:06:07.285684+00:00,7_te8,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
44e9345a-913c-43ea-b997-09333be609b5,2026-06-17T09:06:07.438349+00:00,0_tr50,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
041f495c-2f94-4e78-972a-1c328a1177f3,2026-06-17T09:06:08.250235+00:00,0_tr50,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
ee2345ea-7a0b-4a5a-ae41-fe4ed11f95d3,2026-06-17T09:06:08.707187+00:00,1_tr24,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
75ec0104-a2e4-45f6-9549-ec0588986883,2026-06-17T09:06:09.368706+00:00,1_tr24,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
219f7bda-9baf-4ec0-a3ef-04530c222caa,2026-06-17T09:06:12.561396+00:00,1_te7,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
bd944fa2-a2fc-4161-91a8-d39b7fde8cc3,2026-06-17T09:06:12.851690+00:00,1_te7,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
b47403fd-6f59-4a75-bdcc-ef8301f27512,2026-06-17T09:06:14.181481+00:00,7_te4,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
f024d7c3-3615-4918-a21e-a0482112a7e3,2026-06-17T09:06:14.181513+00:00,7_te4,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
ffdd6c02-b5b4-48bc-86e4-192b51179194,2026-06-17T09:06:14.540701+00:00,0_tr102,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
124dfaba-3b2f-4461-93e5-b60e58919714,2026-06-17T09:06:15.455149+00:00,0_tr102,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
c40f3590-f594-438e-8d63-9a3c9fb7e540,2026-06-17T09:06:15.764357+00:00,0_tr8,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
d98dae93-6b5a-4c2f-9a75-15790a9cfce2,2026-06-17T09:06:16.482664+00:00,0_tr8,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
6edba11c-384d-41d1-bd6e-04597c802c5e,2026-06-17T09:06:17.228799+00:00,0_tr8,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
c39f25c1-a429-4ea5-9142-bc7da2ecc78c,2026-06-17T09:06:18.403448+00:00,0_tr163,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
4451ac85-27da-4a7e-b19e-b2adfb5a372c,2026-06-17T09:06:18.819741+00:00,0_tr163,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
9399f2d9-5e9c-4659-8a32-04b5eb333c1b,2026-06-17T09:06:19.528236+00:00,0_tr163,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
fd7818d9-e2be-4a2c-91aa-15136766adfa,2026-06-17T09:06:19.915225+00:00,1_tr35,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
24930eb2-6209-4aec-8cd5-abec5ee80fe3,2026-06-17T09:06:20.618351+00:00,1_tr35,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
eb8e168d-e5a2-4d4d-88a2-f25704fb6c2f,2026-06-17T09:06:21.358098+00:00,1_tr35,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
ab7be3d5-d578-480d-a32e-25e5af24daf7,2026-06-17T09:06:21.872075+00:00,2_tr119,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
cb9da6fd-2b0a-4f16-a635-87a75c32ba9f,2026-06-17T09:06:21.943557+00:00,2_tr119,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
6934bea8-b1f0-4788-8fa2-71cfe19b56b8,2026-06-17T09:06:22.680017+00:00,2_tr119,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
3b69c24a-2c7f-4b3a-9e52-dd00f2abdc19,2026-06-17T09:06:25.028788+00:00,0_tr177,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
7044a6a3-f48f-4eac-9baa-34609f412526,2026-06-17T09:06:25.028822+00:00,0_tr177,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
f58a490d-69ba-429e-942c-eee70c1819f6,2026-06-17T09:06:25.459276+00:00,0_tr32,Zone-2,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
767a5f68-da8b-45dd-8b8d-952cb12c21c9,2026-06-17T09:06:25.459304+00:00,0_tr32,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
85098ca7-627a-4c29-8f2b-edf76e6fd2af,2026-06-17T09:06:26.580820+00:00,3_tr3,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
ea8049cd-820d-4c15-9826-7562e97ac700,2026-06-17T09:06:26.867522+00:00,3_tr3,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
19e600cb-0f97-4c7a-823e-866b358cc1c9,2026-06-17T09:06:28.157447+00:00,1_tr65,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
df20c87b-f008-4304-8c10-189daea816e9,2026-06-17T09:06:28.157481+00:00,1_tr65,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
f2ca2c43-8de3-466a-9516-8b240eaef43a,2026-06-17T09:06:28.551433+00:00,1_tr65,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
afe28275-6359-4f64-8974-cb423265f02c,2026-06-17T09:06:28.551465+00:00,1_tr65,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
2b10f005-bd3d-446d-9af6-2200f3da8436,2026-06-17T09:06:28.707650+00:00,2_tr121,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
ba6338bd-7172-44f4-9d76-dbea3dbd28cf,2026-06-17T09:06:29.682657+00:00,2_tr121,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
27037f43-bb76-475b-8336-04db08463068,2026-06-17T09:06:30.048388+00:00,5_tr16,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
29e5ff66-1196-4d59-9595-ab5a8a678b55,2026-06-17T09:06:30.048419+00:00,5_tr16,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
491a0094-1c45-45b7-84f1-1169081e8806,2026-06-17T09:06:30.890225+00:00,5_tr16,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
be5e7128-2af7-4889-a133-17af7e6ee464,2026-06-17T09:06:31.683532+00:00,4_te18,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
f13ba6f6-a4db-493f-b4b9-9c456117bc71,2026-06-17T09:06:32.240511+00:00,4_te18,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
d44d722f-d6d6-495c-8ce7-e2676a7f6353,2026-06-17T09:06:32.971105+00:00,4_te18,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
c00b8b8b-d0bd-4c69-9337-2c58edba2e10,2026-06-17T09:06:33.588448+00:00,3_tr40,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
a6cb700a-d7de-4305-82f6-181bd8864a4f,2026-06-17T09:06:33.886913+00:00,4_tr7,Zone-Forklift,forklift_load,Section 3.4,Hazardous operational posture: Personnel inside forklift transit sector zone.,CRITICAL,Real-time alert triggered + DB log
a93a4a76-5fa6-4228-9194-b1fd1c9f6335,2026-06-17T09:06:34.223359+00:00,4_tr7,Zone-3,pedestrian_movement,Section 3.1,Person detected outside designated green safety floor walkway boundaries.,HIGH,Real-time alert triggered + DB log
